HR,start_time_unix,sampling_rate
61.0,1626117644.0,1.0
61.0,1626117644.0,1.0
60.33,1626117644.0,1.0
60.0,1626117644.0,1.0
60.2,1626117644.0,1.0
60.83,1626117644.0,1.0
61.43,1626117644.0,1.0
61.88,1626117644.0,1.0
62.22,1626117644.0,1.0
62.5,1626117644.0,1.0
62.73,1626117644.0,1.0
63.0,1626117644.0,1.0
63.23,1626117644.0,1.0
63.5,1626117644.0,1.0
63.73,1626117644.0,1.0
63.94,1626117644.0,1.0
64.12,1626117644.0,1.0
64.22,1626117644.0,1.0
64.26,1626117644.0,1.0
64.3,1626117644.0,1.0
64.29,1626117644.0,1.0
64.27,1626117644.0,1.0
64.22,1626117644.0,1.0
64.12,1626117644.0,1.0
64.04,1626117644.0,1.0
63.96,1626117644.0,1.0
63.93,1626117644.0,1.0
63.89,1626117644.0,1.0
63.86,1626117644.0,1.0
63.8,1626117644.0,1.0
63.74,1626117644.0,1.0
63.69,1626117644.0,1.0
63.64,1626117644.0,1.0
63.56,1626117644.0,1.0
63.49,1626117644.0,1.0
63.42,1626117644.0,1.0
63.35,1626117644.0,1.0
63.29,1626117644.0,1.0
63.23,1626117644.0,1.0
63.2,1626117644.0,1.0
63.17,1626117644.0,1.0
63.14,1626117644.0,1.0
63.12,1626117644.0,1.0
63.09,1626117644.0,1.0
63.07,1626117644.0,1.0
63.04,1626117644.0,1.0
63.02,1626117644.0,1.0
63.0,1626117644.0,1.0
62.98,1626117644.0,1.0
62.96,1626117644.0,1.0
62.94,1626117644.0,1.0
62.92,1626117644.0,1.0
62.91,1626117644.0,1.0
62.87,1626117644.0,1.0
62.85,1626117644.0,1.0
62.84,1626117644.0,1.0
62.82,1626117644.0,1.0
62.83,1626117644.0,1.0
62.81,1626117644.0,1.0
62.8,1626117644.0,1.0
62.78,1626117644.0,1.0
62.77,1626117644.0,1.0
62.78,1626117644.0,1.0
62.82,1626117644.0,1.0
62.82,1626117644.0,1.0
62.78,1626117644.0,1.0
62.78,1626117644.0,1.0
62.8,1626117644.0,1.0
62.85,1626117644.0,1.0
62.85,1626117644.0,1.0
62.88,1626117644.0,1.0
62.9,1626117644.0,1.0
62.92,1626117644.0,1.0
62.92,1626117644.0,1.0
62.92,1626117644.0,1.0
62.9,1626117644.0,1.0
62.87,1626117644.0,1.0
62.83,1626117644.0,1.0
62.83,1626117644.0,1.0
62.83,1626117644.0,1.0
62.83,1626117644.0,1.0
62.82,1626117644.0,1.0
62.82,1626117644.0,1.0
62.85,1626117644.0,1.0
62.88,1626117644.0,1.0
62.93,1626117644.0,1.0
62.97,1626117644.0,1.0
63.0,1626117644.0,1.0
63.03,1626117644.0,1.0
63.08,1626117644.0,1.0
63.15,1626117644.0,1.0
63.22,1626117644.0,1.0
63.28,1626117644.0,1.0
63.37,1626117644.0,1.0
63.47,1626117644.0,1.0
63.58,1626117644.0,1.0
63.72,1626117644.0,1.0
63.87,1626117644.0,1.0
64.02,1626117644.0,1.0
